PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240205;02;2024;7686157;1;1;1;70;17;1;150.34567375;17;1;;;;;;;;;1;2;0;5;1;8;2;3;;2;;.;8153;14;1410;
20240205;02;2024;7686157;1;2;1;70;17;1;150.34567375;17;;2;1;259;1;;;47;1300000;1;180;0;3;1;10;2;2;;2;;5414;5414;80;8010;
20240205;02;2024;7686157;1;3;1;70;17;1;150.34567375;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686158;1;1;1;70;17;1;213.57907502;17;1;;;;;;;;;1;7;0;6;1;8;2;2;;2;;.;5414;80;8010;
20240205;02;2024;7686159;1;1;1;70;17;1;111.57858264;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686159;1;2;1;70;17;1;111.57858264;17;1;;;;;;;;;1;288;0;4;2;10;2;3;;2;;.;7411;35;3513;
20240205;02;2024;7686159;1;3;1;70;17;1;111.57858264;17;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240205;02;2024;7686160;1;1;1;70;17;1;198.35001617;17;;1;1;1;1;;;47;1300000;1;0;2;6;1;10;2;2;;1;1160000;9333;9333;49;4923;
20240205;02;2024;7686161;1;1;1;70;17;1;105.73857361;17;1;;;;;;;;;1;144;0;5;1;8;2;3;;2;;.;4120;26;2651;
20240205;02;2024;7686161;1;2;1;70;17;1;105.73857361;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686162;1;3;1;70;17;1;122.63918726;17;;1;1;8;1;;;48;2000000;1;3;0;8;1;2;2;2;;2;;7212;7221;25;2511;
20240205;02;2024;7686163;1;2;1;70;17;1;182.53249212;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686164;1;1;1;70;17;1;120.87068875;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686164;1;3;1;70;17;1;120.87068875;17;;1;1;12;1;;;48;1300000;1;3;0;8;1;5;2;2;;2;;5414;5414;68;6820;
20240205;02;2024;7686164;1;5;1;70;17;1;120.87068875;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686165;1;1;1;70;17;1;114.8401107;17;1;;;;;;;;;1;7;0;8;1;10;2;3;;2;;.;3123;42;4210;
20240205;02;2024;7686166;1;2;1;70;17;1;57.22835332;17;1;;;;;2;3;;1300000;1;3;0;3;1;3;2;2;;2;;.;5246;56;5619;
20240205;02;2024;7686169;1;3;1;70;17;1;101.63923507;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686170;1;2;1;70;17;1;170.79661924;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686171;1;2;1;70;17;1;122.47126961;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686171;1;3;1;70;17;1;122.47126961;17;1;;;;;;;;;1;240;4;5;1;10;2;3;;2;;.;9626;35;3511;
20240205;02;2024;7686172;1;2;1;70;17;1;146.03547583;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686173;1;1;1;70;17;1;165.09722318;17;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;4132;84;8412;
20240205;02;2024;7686173;1;2;1;70;17;1;165.09722318;17;1;;;;;;;;;1;96;0;3;1;2;2;2;;2;;.;5223;47;4711;
20240205;02;2024;7686173;1;3;1;70;17;1;165.09722318;17;;1;1;5;1;;;47;2500000;1;1;0;8;1;8;2;2;;1;2500000;2142;2142;41;4111;
20240205;02;2024;7686174;1;1;1;70;17;1;128.16796801;17;1;;;;;;;;;1;240;1;5;2;10;2;3;;2;;.;2341;85;8530;
20240205;02;2024;7686174;1;2;1;70;17;1;128.16796801;17;1;;;;;;;;;1;2;4;3;3;1;2;3;;2;;.;5322;97;9700;
20240205;02;2024;7686175;1;1;1;70;17;1;212.63002411;17;1;;;;;;;;;1;36;5;3;3;1;2;2;;2;;.;9111;97;9700;
20240205;02;2024;7686177;1;1;1;70;17;1;92.914171692;17;1;;;;;;;;;1;36;0;4;1;9;2;2;;2;;.;2359;88;8891;
20240205;02;2024;7686177;1;3;1;70;17;1;92.914171692;17;;1;1;6;1;;;47;1300000;1;1;2;8;1;3;2;2;;2;;2341;2341;85;8511;
20240205;02;2024;7686178;1;2;1;70;17;1;197.52303045;17;1;;;;;;;;;1;484;4;5;2;10;2;3;;2;;.;2351;85;8551;
20240205;02;2024;7686179;1;1;1;70;17;1;206.37152898;17;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;2142;86;8610;
20240205;02;2024;7686179;1;2;1;70;17;1;206.37152898;17;1;;;;;;;;;1;600;0;3;1;10;2;2;;2;;.;8153;14;1410;
20240205;02;2024;7686181;1;8;1;70;17;1;61.074673653;17;;1;1;3;1;;;40;1300000;1;4;0;6;1;4;2;2;;2;;5120;5131;56;5611;
20240205;02;2024;7686182;1;2;1;70;17;1;87.74392036;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686183;1;1;1;70;17;1;213.98465016;17;1;;;;;;;;;1;38;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240205;02;2024;7686183;1;2;1;70;17;1;213.98465016;17;;1;1;4;1;;;47;1500000;1;1;0;8;1;8;2;2;;2;;2411;3341;22;2229;
20240205;02;2024;7686183;1;6;1;70;17;1;213.98465016;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686184;1;1;1;70;17;1;194.01067521;17;1;;;;;;;;;1;24;4;3;3;1;2;2;;2;;.;5322;97;9700;
20240205;02;2024;7686184;1;3;1;70;17;1;194.01067521;17;1;;;;;;;;;1;1;4;3;4;1;2;2;;2;;.;9111;81;8121;
20240205;02;2024;7686185;1;1;1;70;17;1;162.68081461;17;1;;;;;;;;;1;180;0;3;1;10;2;2;;2;;.;5223;10;1011;
20240205;02;2024;7686186;1;1;1;70;17;1;71.804099249;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686186;1;3;1;70;17;1;71.804099249;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686187;1;1;1;70;17;1;171.42989469;17;1;;;;;;;;;1;60;0;6;2;10;2;2;;1;300000;.;2351;85;8551;
20240205;02;2024;7686187;1;2;1;70;17;1;171.42989469;17;1;;;;;;;;;1;240;0;3;1;3;2;2;;2;;.;4120;86;8621;
20240205;02;2024;7686189;1;2;1;70;17;1;175.17211057;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686189;1;3;1;70;17;1;175.17211057;17;1;;;;;;;;;1;5;5;7;1;4;2;2;;2;;.;3343;08;0811;
20240205;02;2024;7686189;1;7;1;70;17;1;175.17211057;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686190;1;1;1;70;17;1;197.52303045;17;1;;;;;;;;;1;156;0;5;2;10;2;3;;2;;.;5321;86;8610;
20240205;02;2024;7686191;1;1;1;70;17;1;174.00016773;17;1;;;;;;;;;1;200;0;3;1;10;2;2;;2;;.;1324;10;1062;
20240205;02;2024;7686192;1;2;1;70;17;1;90.35064602;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686193;1;1;1;70;17;1;168.27678879;17;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;8323;35;3511;
20240205;02;2024;7686193;1;2;1;70;17;1;168.27678879;17;1;;;;;;;;;1;2;0;5;2;10;2;3;;2;;.;9111;84;8412;
20240205;02;2024;7686195;1;2;1;70;17;1;190.57356575;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686195;1;3;1;70;17;1;190.57356575;17;1;;;;;;;;;1;18;5;6;1;10;2;2;;2;;.;4222;82;8220;
20240205;02;2024;7686199;1;1;1;70;17;1;162.68081461;17;1;;;;;;;;;1;48;0;5;2;10;2;3;;2;;.;2341;85;8530;
20240205;02;2024;7686201;1;1;1;70;17;1;162.68081461;17;1;;;;;;;;;1;120;0;7;4;1;2;2;;2;;.;5212;56;5619;
20240205;02;2024;7686202;1;1;1;70;17;1;162.97798905;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686203;1;1;1;70;17;1;177.7707274;17;1;;;;;;;;;1;96;0;8;1;2;2;2;;2;;.;5322;88;8810;
20240205;02;2024;7686203;1;2;1;70;17;1;177.7707274;17;1;;;;;;;;;1;1;0;4;1;3;2;2;;1;2100000;.;5223;47;4771;
20240205;02;2024;7686205;1;1;1;70;17;1;145.52111586;17;1;;;;;;;;;1;24;0;2;1;4;2;2;;2;;.;5223;47;4771;
20240205;02;2024;7686206;1;1;1;70;17;1;156.60015096;17;1;;;;;;;;;1;504;1;4;1;5;2;3;;2;;.;7411;43;4321;
20240205;02;2024;7686208;1;1;1;70;17;1;140.18196031;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686208;1;2;1;70;17;1;140.18196031;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686208;1;3;1;70;17;1;140.18196031;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686209;1;1;1;70;17;1;182.61898966;17;1;;;;;;;;;1;300;0;3;4;1;2;2;;2;;.;9411;56;5619;
20240205;02;2024;7686209;1;2;1;70;17;1;182.61898966;17;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;7112;41;4111;
20240205;02;2024;7686209;1;3;1;70;17;1;182.61898966;17;;2;1;20;1;;;47;1300000;1;18;0;8;1;10;2;2;;2;;4222;4222;82;8220;
20240205;02;2024;7686210;1;2;1;70;17;1;181.72737238;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686210;1;3;1;70;17;1;181.72737238;17;;1;1;4;1;;;48;1400000;1;1;0;7;4;1;2;2;;2;;8332;5223;47;4721;
20240205;02;2024;7686210;1;4;1;70;17;1;181.72737238;17;;1;1;12;1;;;48;1400000;1;12;0;8;1;8;2;2;;2;;2222;5414;80;8010;
20240205;02;2024;7686211;1;4;1;70;17;1;111.68932574;17;1;;;;;;;;;1;24;0;5;4;1;2;3;;2;;.;1420;47;4729;
20240205;02;2024;7686211;1;5;1;70;17;1;111.68932574;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686212;1;1;1;70;17;1;105.67586158;17;1;;;;;;;;;1;180;0;4;1;4;2;3;;2;;.;9112;78;7820;
20240205;02;2024;7686214;1;1;1;70;17;1;91.7398853;17;;1;1;2;1;;;48;1300000;1;0;2;6;1;6;2;2;;1;731000;5223;5223;61;6190;
20240205;02;2024;7686218;1;1;1;70;17;1;176.47116131;17;1;;;;;;;;;1;360;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240205;02;2024;7686218;1;2;1;70;17;1;176.47116131;17;1;;;;;;;;;1;180;0;7;4;1;2;2;;2;;.;8153;14;1410;
20240205;02;2024;7686219;1;1;1;70;17;1;179.06555863;17;1;;;;;;;;;1;60;0;7;1;6;2;3;;2;;.;7212;25;2599;
20240205;02;2024;7686219;1;2;1;70;17;1;179.06555863;17;1;;;;;;;;;1;336;0;1;1;6;2;2;;2;;.;4226;86;8621;
20240205;02;2024;7686221;1;1;1;70;17;1;173.30486329;17;;1;1;4;1;;;48;1300000;1;1;1;8;1;10;2;2;;2;;3322;3322;82;8220;
20240205;02;2024;7686222;1;2;1;70;17;1;146.51669992;17;1;;;;;;;;;1;48;4;4;7;4;2;2;;2;;.;9211;01;0123;
20240205;02;2024;7686223;1;1;1;70;17;1;153.70113896;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686224;1;1;1;70;17;1;189.98465394;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686224;1;2;1;70;17;1;189.98465394;17;;1;1;5;1;;;47;1300000;1;2;0;8;1;10;2;2;;2;;5414;6113;81;8130;
20240205;02;2024;7686225;1;1;1;70;17;1;136.4415115;17;1;;;;;;;;;1;1;4;8;1;2;2;2;;2;;.;9412;56;5611;
20240205;02;2024;7686226;1;1;1;70;17;1;117.41762398;17;;1;1;3;1;;;40;1300000;1;1;0;8;1;3;2;2;;1;800000;9412;9412;56;5611;
20240205;02;2024;7686227;1;1;1;70;17;1;182.70017612;17;1;;;;;;;;;1;240;0;4;1;5;2;2;;2;;.;9211;01;0123;
20240205;02;2024;7686228;1;1;1;70;17;1;131.29434049;17;1;;;;;;;;;1;144;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240205;02;2024;7686228;1;3;1;70;17;1;131.29434049;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686228;1;5;1;70;17;1;131.29434049;17;1;;;;;;;;;1;132;0;5;4;1;2;3;;2;;.;1311;01;0123;
20240205;02;2024;7686230;1;1;1;70;17;1;215.51186761;17;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;4132;84;8413;
20240205;02;2024;7686230;1;2;1;70;17;1;215.51186761;17;1;;;;;;;;;1;86;0;5;4;1;2;3;;2;;.;2411;69;6920;
20240205;02;2024;7686230;1;3;1;70;17;1;215.51186761;17;1;;;;;;;;;2;;;;;;;1;2;2;;.;.;;.;
20240205;02;2024;7686232;1;1;1;70;17;1;116.11215043;17;1;;;;;;;;;1;36;0;5;2;10;2;3;;2;;.;1212;84;8415;
20240205;02;2024;7686232;1;2;1;70;17;1;116.11215043;17;1;;;;;;;;;1;204;0;3;1;4;2;2;;2;;.;2341;85;8511;
20240205;02;2024;7686233;1;1;1;70;17;1;132.96998076;17;1;;;;;1;;47;1300000;1;7;0;9;5;2;2;1;2;2;;.;5223;47;4755;
20240205;02;2024;7686233;1;2;1;70;17;1;132.96998076;17;1;;;;;1;;47;1300000;1;7;0;9;1;3;2;2;;2;;.;5223;47;4755;
20240205;02;2024;7686233;1;3;1;70;17;1;132.96998076;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686236;1;1;1;70;17;1;173.30486329;17;1;;;;;;;;;1;4;0;2;1;10;2;2;;2;;.;4222;82;8220;
20240205;02;2024;7686238;1;1;1;70;17;1;169.77463517;17;1;;;;;;;;;1;3;0;4;1;5;2;2;;2;;.;5120;56;5611;
20240205;02;2024;7686240;1;1;1;70;17;1;150.85830733;17;1;;;;;;;;;1;240;0;5;1;8;2;3;;2;;.;9211;01;0123;
20240205;02;2024;7686240;1;3;1;70;17;1;150.85830733;17;;1;1;2;1;;;47;1300000;1;1;0;8;1;5;2;2;;2;;9313;9313;42;4210;
20240205;02;2024;7686241;1;1;1;70;17;1;181.6069455;17;;2;1;72;1;;;47;1460000;1;18;1;7;1;4;2;2;;2;;8153;8153;14;1410;
20240205;02;2024;7686242;1;1;1;70;17;1;173.82026679;17;1;;;;;;;;;1;36;0;4;3;1;2;2;;2;;.;5322;97;9700;
20240205;02;2024;7686242;1;2;1;70;17;1;173.82026679;17;1;;;;;;5;;1300000;1;1;0;8;1;4;2;2;;1;500000;.;3332;82;8230;
20240205;02;2024;7686243;1;1;1;70;17;1;140.98476481;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686245;1;2;1;70;17;1;139.93798477;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686245;1;3;1;70;17;1;139.93798477;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686245;1;4;1;70;17;1;139.93798477;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686248;1;1;1;70;17;1;108.44981909;17;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;4211;64;6412;
20240205;02;2024;7686250;1;2;1;70;17;1;113.9471316;17;1;;;;;;;;;1;36;0;3;1;5;2;2;;2;;.;5321;86;8621;
20240205;02;2024;7686250;1;3;1;70;17;1;113.9471316;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686250;1;4;1;70;17;1;113.9471316;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686252;1;3;1;70;17;1;136.37844329;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686256;1;2;1;70;17;1;253.26626346;17;1;;;;;;;;;1;120;0;6;3;2;2;2;;2;;.;9111;97;9700;
20240205;02;2024;7686256;1;4;1;70;17;1;253.26626346;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686257;1;1;1;70;17;1;130.62616924;17;1;;;;;;;;;1;276;0;5;1;10;2;3;;2;;.;7223;25;2593;
20240205;02;2024;7686257;1;2;1;70;17;1;130.62616924;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686258;1;2;1;70;17;1;134.49679248;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686258;1;4;1;70;17;1;134.49679248;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686260;1;1;1;70;17;1;162.83641976;17;1;;;;;;;;;1;48;0;4;1;10;2;3;;2;;.;4214;58;5813;
20240205;02;2024;7686260;1;2;1;70;17;1;162.83641976;17;1;;;;;;;;;1;12;0;3;1;3;2;2;;2;;.;1420;47;4752;
20240205;02;2024;7686260;1;3;1;70;17;1;162.83641976;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686260;1;4;1;70;17;1;162.83641976;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686260;1;5;1;70;17;1;162.83641976;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686261;1;1;1;70;17;1;120.75663645;17;1;;;;;;;;;1;144;0;3;5;2;2;2;;2;;.;5223;47;4772;
20240205;02;2024;7686261;1;2;1;70;17;1;120.75663645;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686263;1;2;1;70;17;1;116.05680335;17;1;;;;;;;;;1;18;0;2;1;3;2;2;;2;;.;5131;56;5611;
20240205;02;2024;7686263;1;3;1;70;17;1;116.05680335;17;;1;1;1;1;;;47;1300000;1;1;0;6;1;10;2;2;;2;;4222;4222;82;8220;
20240205;02;2024;7686264;1;1;1;70;17;1;120.75663645;17;1;;;;;;;;;1;192;0;5;1;10;2;3;;2;;.;4311;94;9411;
20240205;02;2024;7686266;1;2;1;70;17;1;179.91771271;17;1;;;;;;;;;1;12;0;3;1;10;2;2;;2;;.;5414;92;9200;
20240205;02;2024;7686267;1;1;1;70;17;1;115.81279689;17;1;;;;;;;;;1;24;0;5;1;10;2;3;;2;;.;8323;36;3600;
20240205;02;2024;7686267;1;3;1;70;17;1;115.81279689;17;;2;1;48;1;;;47;2500000;1;12;0;8;4;10;2;2;;2;;2341;2341;85;8530;
20240205;02;2024;7686267;1;5;1;70;17;1;115.81279689;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686268;1;2;1;70;17;1;247.06923318;17;1;;;;;;;;;1;180;0;5;1;8;2;3;;2;;.;5223;45;4542;
20240205;02;2024;7686271;1;2;1;70;17;1;143.20787012;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686272;1;2;1;70;17;1;153.48476454;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686273;1;1;1;70;17;1;177.7707274;17;1;;;;;;;;;1;172;0;5;2;10;2;3;;2;;.;2341;85;8530;
20240205;02;2024;7686273;1;2;1;70;17;1;177.7707274;17;;1;1;4;1;;;47;1300000;1;2;0;1;1;6;2;1;2;2;;2341;2341;85;8530;
20240205;02;2024;7686274;1;2;1;70;17;1;153.48476454;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686275;1;1;1;70;17;1;223.5717196;17;1;;;;;;;;;1;240;0;1;1;10;2;1;1;2;;.;8153;14;1410;
20240205;02;2024;7686275;1;2;1;70;17;1;223.5717196;17;;1;1;4;1;;;47;2000000;1;1;0;8;1;10;2;1;1;1;3000000;2310;2330;65;6523;
20240205;02;2024;7686276;1;1;1;70;17;1;220.53768832;17;1;;;;;;;;;1;192;0;5;2;10;2;3;;2;;.;2330;85;8530;
20240205;02;2024;7686276;1;2;1;70;17;1;220.53768832;17;1;;;;;;;;;1;192;0;5;2;10;2;3;;2;;.;2330;85;8530;
20240205;02;2024;7686278;1;1;1;70;17;1;174.37738088;17;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;5223;61;6190;
20240205;02;2024;7686278;1;3;1;70;17;1;174.37738088;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686282;1;1;1;70;17;1;146.41273315;17;1;;;;;;;;;1;240;0;3;1;6;2;2;;2;;.;5223;47;4761;
20240205;02;2024;7686284;1;4;1;70;17;1;187.85819797;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686286;1;1;1;70;17;1;154.37638182;17;1;;;;;;;;;1;60;0;4;1;10;2;2;;2;;.;4110;32;3210;
20240205;02;2024;7686286;1;2;1;70;17;1;154.37638182;17;1;;;;;;;;;1;124;0;5;1;8;2;3;;2;;.;5321;86;8610;
20240205;02;2024;7686287;1;2;1;70;17;1;372.35785716;17;;1;1;4;3;;;40;1000000;1;1;2;6;3;1;2;2;;2;;9111;9111;97;9700;
20240205;02;2024;7686287;1;3;1;70;17;1;372.35785716;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686287;1;5;1;70;17;1;372.35785716;17;1;;;;;2;5;;1000000;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686289;1;1;1;70;17;1;156.60015096;17;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;6112;01;0123;
20240205;02;2024;7686290;1;2;1;70;17;1;224.53066095;17;1;;;;;;;;;1;180;0;7;1;4;2;2;;2;;.;9412;56;5611;
20240205;02;2024;7686290;1;3;1;70;17;1;224.53066095;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686291;1;1;1;70;17;1;284.62351864;17;1;;;;;;;;;1;12;3;5;1;6;2;3;;2;;.;3212;86;8691;
20240205;02;2024;7686291;1;3;1;70;17;1;284.62351864;17;1;;;;;1;;48;4000000;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686292;1;2;1;70;17;1;251.57632594;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686293;1;1;1;70;17;1;288.24743871;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686294;1;1;1;70;17;1;231.35068795;17;1;;;;;;;;;1;240;0;5;1;7;2;3;;2;;.;4311;47;4755;
20240205;02;2024;7686294;1;2;1;70;17;1;231.35068795;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686294;1;3;1;70;17;1;231.35068795;17;1;;;;;;;;;1;480;0;5;1;10;2;3;;2;;.;5223;47;4772;
20240205;02;2024;7686296;1;3;1;70;17;1;226.99167012;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686297;1;2;1;70;17;1;369.30597785;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686300;1;1;1;70;17;1;113.20934667;17;1;;;;;;;;;1;372;0;5;1;10;2;3;;2;;.;4132;20;2029;
20240205;02;2024;7686300;1;2;1;70;17;1;113.20934667;17;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;2411;25;2592;
20240205;02;2024;7686301;1;1;1;70;17;1;106.71548497;17;1;;;;;2;5;;900000;1;12;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240205;02;2024;7686302;1;2;1;70;17;1;106.64986879;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686303;1;2;1;70;18;1;63.635135758;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686303;1;3;1;70;18;1;63.635135758;18;;2;1;36;4;;;60;1200000;1;36;0;6;4;2;2;2;;2;;9313;9313;41;4111;
20240205;02;2024;7686303;1;4;1;70;18;1;63.635135758;18;1;;;;;;;;;1;2;0;8;1;5;2;2;;2;;.;5223;47;4771;
20240205;02;2024;7686303;1;5;1;70;18;1;63.635135758;18;1;;;;;;;;;1;60;1;4;4;3;2;2;;2;;.;9211;01;0121;
20240205;02;2024;7686303;1;6;1;70;18;1;63.635135758;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686304;1;1;1;70;18;1;84.645454624;18;1;;;;;;;;;1;120;0;6;3;2;2;2;;2;;.;9111;97;9700;
20240205;02;2024;7686306;1;2;1;70;18;1;75.954863489;18;1;;;;;1;;48;1000000;1;1;1;7;4;1;2;2;;2;;.;5120;56;5611;
20240205;02;2024;7686307;1;1;1;70;18;1;97.361333551;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686307;1;2;1;70;18;1;97.361333551;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686309;1;1;1;70;18;1;84.645454624;18;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240205;02;2024;7686310;1;1;1;70;18;1;77.452405715;18;1;;;;;;;;;1;120;2;4;1;9;2;2;;2;;.;7126;36;3600;
20240205;02;2024;7686310;1;2;1;70;18;1;77.452405715;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686311;1;1;1;70;18;1;95.002275085;18;1;;;;;;;;;1;240;2;5;2;10;2;3;;2;;.;8342;84;8412;
20240205;02;2024;7686311;1;2;1;70;18;1;95.002275085;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686312;1;2;1;70;18;1;98.98862301;18;1;;;;;;;;;1;5;1;9;1;5;2;2;;2;;.;4120;47;4771;
20240205;02;2024;7686314;1;2;1;70;18;1;89.616992387;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686315;1;1;1;70;18;1;97.669148609;18;1;;;;;;;;;1;48;3;4;4;2;2;2;;2;;.;9211;01;0141;
20240205;02;2024;7686318;1;1;1;70;18;1;135.63182309;18;1;;;;;;;;;1;120;1;3;1;1;2;2;;2;;.;9112;81;8121;
20240205;02;2024;7686319;1;1;1;70;18;1;121.27198876;18;;1;1;2;1;;;48;1300000;1;0;2;8;1;2;2;2;;2;;5223;5223;47;4711;
20240205;02;2024;7686319;1;2;1;70;18;1;121.27198876;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240205;02;2024;7686321;1;1;1;70;18;1;84.645454624;18;1;;;;;;;;;1;12;0;4;4;2;2;2;;2;;.;9111;81;8121;
20240205;02;2024;7686323;1;3;1;70;18;1;124.83590107;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
