PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3051S1;P3052;P3052S1;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3366;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20240311;03;2024;7721651;1;2;1;60;52;1;145.18835887;52;1;8610;1;2;2;3;1;;1;;1;1;1;1;2;1;;1;1;1;1;2;2;2600000;1;260000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;20;2;;20;;;;10;7;;1;;1;2;1;15;1;1;1;38;12;1;;9;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;10;2;1;2600000;86;8610;2269
20240311;03;2024;7721652;1;2;1;60;52;1;252.49970279;52;1;8424;1;2;1;;1;;1;;1;1;1;1;192;2;;2;1;1;1;5;1;3600000;2;;2;;;2;;2;;2;;2;;1;80000;1;1;162000;1;2;;;2;;;2;;;2;;;1;1500000;1;2400000;1;1500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;10;7;;1;;1;3;1;13;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;13;5;5;1;3600000;84;8424;5413
20240311;03;2024;7721653;1;1;1;60;52;1;237.7188908;52;1;9200;2;;;;;;;;;;;;120;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;28;28;0;0;3;1;1;1;7;;;;;;;;;;;;;1;54200000;1;39200000;2000000;4000000;3000000;100000;;;;;;;;;;;;;;;;;;1;1;2024;1;1;5000000;1;;3;;3;2;12;60;;;60;;;;6;7;;1;;1;2;2;10;1;1;1;0;140;4;;10;;2;;;;;;1;10;2;1;2;;;;;;;;;;;;1;1;1;1;1;1;8;25;5;1;5000000;92;9200;1431
20240311;03;2024;7721653;1;2;1;60;52;1;237.7188908;52;1;9200;1;2;1;;1;;1;;1;2;1;1;120;1;;1;1;1;1;1;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;1620000;2;2;;;2;;;2;;;2;;;1;1160000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;6;7;;1;;1;1;1;12;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;25;5;1;1300000;92;9200;1431
20240311;03;2024;7721654;1;1;1;60;52;1;188.20713187;52;1;4711;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;;;1;9500000;1;0;8000000;400000;0;0;;;;;;;;;;;;;;;;;;2;;;2;;1000000;1;;3;;4;2;12;74;;;74;;;;1;1;;3;;2;;;;2;2;1;1;36;1;;1;;1;7;4;700000;1;2;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;3;5;8;1;1700000;47;4711;5221
20240311;03;2024;7721654;1;2;1;60;52;1;188.20713187;52;1;1020;1;2;2;12;1;;1;;1;1;1;1;24;1;;1;1;1;1;2;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;836000;1;836000;2;;1;4000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;10;8;;1;;1;1;1;22;1;1;1;10;12;1;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;60;5;1;1800000;10;1020;5222
20240311;03;2024;7721656;1;1;1;60;52;1;99.75008224;52;1;8530;1;2;1;;1;;1;;1;1;1;1;384;2;;1;1;1;1;1;2;4970000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2400000;1;4970000;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;10;7;;1;;3;;;;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;1;1;1;6;20;10;1;4970000;85;8530;2341
20240311;03;2024;7721656;1;2;1;60;52;1;99.75008224;52;1;9499;1;2;2;12;1;;1;;2;2;2;2;1;1;;1;1;1;1;1;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;18;2;;18;;;;2;7;;4;;2;;;;2;2;1;1;3;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;3;5;3;1;2000000;94;9499;1212
20240311;03;2024;7721657;1;1;1;60;52;1;124.95677789;52;1;9602;1;1;;;1;;1;;2;2;2;2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;3;3;4;;;;650000;650000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;600000;1;;3;;3;1;12;42;;;42;;;;3;7;;1;;2;;;;1;2;1;3;4;1;;12;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;2;2;2;2;11;15;10;1;600000;96;9602;5141
20240311;03;2024;7721657;1;2;1;60;52;1;124.95677789;52;1;4769;1;1;;;1;;1;;2;2;2;2;0;1;;1;1;1;1;4;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;48;;;48;;;;7;7;;1;;2;;;;1;2;2;;;;;;;2;;;;;;2;;;;1;1;1;2;1;2;2;1;2;2;2;1;2;2;1;2;2;2;11;10;8;1;1200000;47;4769;4222
20240311;03;2024;7721659;1;1;1;60;52;1;175.55567541;52;1;4921;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1000000;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;3;;1;1;12;55;;;55;;;;1;4;;2;;2;;;;2;2;1;2;180;1;;5;;2;;;;;;2;;;;1;2;2;1;2;2;2;1;1;2;2;1;1;1;1;2;2;1;14;;8;1;1000000;49;4921;8321
20240311;03;2024;7721659;1;2;1;60;52;1;175.55567541;52;1;8121;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;1;6;;;;240000;240000;1;2;;1;48000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;240000;1;;1;;1;1;12;10;1;;10;;;;1;2;;2;;2;;;;2;2;1;24;36;3;;9;;2;;;;;;1;30;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;11;20;8;1;240000;81;8121;9111
20240311;03;2024;7721660;1;1;1;60;52;1;133.0547247;52;1;7111;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;1;;2500000;2500000;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2000000;1;;1;;3;1;12;45;;;45;;;;1;1;;1;;1;2;2;15;2;2;1;0;36;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;2;1;14;;2;1;2000000;71;7111;2161
20240311;03;2024;7721660;1;2;1;60;52;1;133.0547247;52;1;5629;2;;;;;;;;;;;;96;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15;15;0;0;2;1;1;1;7;;;;;;;;;;;;;1;110000000;1;25000000;25000000;5000000;6000000;6000000;;;;;;;;;;;;;;;;;;1;1;2023;1;1;43000000;1;;3;;6;2;12;72;;;72;;;;5;7;;1;;1;2;2;26;2;2;1;0;24;4;;10;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;2;2;1;2;8;12;2;1;43000000;56;5629;1439
20240311;03;2024;7721662;1;1;1;60;52;1;169.79934884;52;1;4921;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1100000;1100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1100000;1;;3;;5;2;12;56;;;56;;;;1;4;;2;;2;;;;2;2;1;0;180;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;1;1;1;14;;8;1;1100000;49;4921;8321
20240311;03;2024;7721662;1;2;1;60;52;1;169.79934884;52;1;4631;1;1;;;1;;1;;2;2;2;2;60;1;;1;1;2;2;1;2;1200000;2;;2;;;1;240000;2;;2;;2;;2;;;1;100000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;4;7;;2;;2;;;;2;2;1;0;48;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;10;8;1;1440000;46;4631;9629
20240311;03;2024;7721663;1;1;1;60;52;1;129.85146223;52;1;4759;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;700000;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;210000;1;;1;;1;2;12;25;1;;25;;;;1;1;;1;;1;1;2;12;2;2;1;12;300;5;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;2;2;2;2;14;;6;1;210000;47;4759;5221
20240311;03;2024;7721663;1;2;1;60;52;1;129.85146223;52;1;8530;1;2;1;;1;;1;;1;2;1;1;360;1;;1;1;1;1;1;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;3;7;;1;;1;2;1;31;1;1;1;0;6;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;8;20;1;1;1300000;85;8530;2266
20240311;03;2024;7721664;1;1;1;60;52;1;183.38314433;52;1;7112;1;2;1;;1;;1;;1;2;1;1;120;1;;2;1;1;1;2;2;4800000;1;98;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;;6;7;;1;;1;1;1;15;1;1;1;2;18;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;2;8;10;2;1;4800000;71;7112;3334
20240311;03;2024;7721664;1;2;1;60;52;1;183.38314433;52;1;7112;1;2;1;;1;;1;;1;2;1;1;96;1;;2;1;1;1;2;2;4800000;1;98;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;;5;9;;1;;1;1;1;18;1;1;1;3;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;2;8;60;2;1;4800000;71;7112;2142
20240311;03;2024;7721667;1;1;1;60;52;1;121.24455085;52;1;6412;1;2;1;;1;;1;;1;1;1;1;156;1;;1;1;1;1;3;2;2600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;;10;7;;1;;1;1;1;20;1;1;1;0;6;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;1;1;1;11;15;1;1;2600000;64;6412;4311
20240311;03;2024;7721668;1;1;1;60;52;1;183.38314433;52;1;4791;2;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;4;;;;10000000;10000000;1;1;98;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;10000000;1;;3;;4;2;12;40;;;40;;;;10;1;;4;;2;;;;2;2;1;0;96;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;2;1;10000000;47;4791;5244
20240311;03;2024;7721668;1;2;1;60;52;1;183.38314433;52;1;4791;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;4;;;;2000000;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;2000000;1;;1;;3;2;12;30;2;;30;;;;10;1;;1;;2;;;;2;2;1;36;96;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;14;;3;1;2000000;47;4791;5244
20240311;03;2024;7721669;1;1;1;60;52;1;153.64200597;52;1;8891;1;2;2;3;1;;2;;2;1;1;1;1;1;;1;1;1;1;1;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;580000;1;580000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;45;;;45;;;;10;7;;1;;1;2;1;9;1;1;1;2;10;1;;1;;2;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;11;10;9;1;1300000;88;8891;2342
20240311;03;2024;7721669;1;2;1;60;52;1;153.64200597;52;1;9603;1;1;;;1;;2;;2;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;3;4;;;;450000;450000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;450000;1;;1;;3;1;12;20;1;;20;;;;1;5;;3;;2;;;;2;2;1;0;4;1;;1;;2;;;;;;1;20;2;2;1;2;1;2;2;2;2;2;2;2;2;9;2;2;2;2;2;1;3;20;3;1;450000;96;9603;3321
20240311;03;2024;7721669;1;4;1;60;52;1;153.64200597;52;1;9700;1;1;;;1;;2;;2;2;2;2;5;3;;2;2;2;2;1;2;300000;2;;2;;;1;150000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;24;2;;24;;;;1;2;;2;;2;;;;2;2;1;12;6;3;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;2;2;2;2;2;2;2;30;3;1;450000;97;9700;9111
20240311;03;2024;7721670;1;1;1;60;52;1;102.99618407;52;1;5611;1;1;;;1;;2;;2;2;2;2;120;1;;1;1;9;1;1;2;1000000;2;;2;;;1;300000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;70;;;70;;;;3;7;;2;;2;;;;2;2;1;6;120;4;;9;;2;;;;;;2;;;;1;1;1;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;3;5;10;1;1300000;56;5611;9412
20240311;03;2024;7721670;1;2;1;60;52;1;102.99618407;52;1;5611;2;;;;;;;;;;;;18;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;2;6;;;;60000;60000;1;2;;1;50000;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;60000;1;;1;;10;2;12;10;1;;10;;;;3;7;;2;;2;;;;2;2;1;18;36;1;;13;PANDEMIA;2;;;;;;1;30;1;1;1;1;1;2;1;2;2;1;2;2;1;1;2;2;2;2;2;1;3;5;10;1;60000;56;5611;5131
20240311;03;2024;7721671;1;1;1;60;52;1;173.90313376;52;1;9700;1;1;;;1;;2;;2;2;2;2;12;3;;2;1;2;2;1;2;200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;2;;20;;;;1;2;;2;;2;;;;2;2;1;12;5;1;;9;;2;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;1;1;2;2;2;2;2;1;3;60;3;1;200000;97;9700;5322
20240311;03;2024;7721672;1;1;1;60;52;1;135.83936617;52;1;1081;1;2;1;;1;;1;;2;2;2;2;60;1;;1;1;9;1;1;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;160000;2;2;;;2;;;2;;;2;;;1;1160000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;4;7;;1;;1;1;1;5;1;1;1;0;36;1;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;13;30;8;1;1300000;10;1081;7512
20240311;03;2024;7721674;1;1;1;60;52;1;253.67338293;52;1;5630;2;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;2;2;2;7;;;;;;;;;;;;;1;1800000;1;0;0;1000000;0;0;;;;;;;;;;;;;;;;;;2;;;2;;500000;1;;3;;3;1;7;30;2;;30;;;;2;7;;2;;2;;;;2;2;1;2;6;4;;13;ORDEN PUBLICO;2;;;;;;2;;;;1;1;1;2;1;2;1;1;2;1;2;1;1;2;2;2;1;1;1;300;3;1;500000;56;5630;1412
20240311;03;2024;7721675;1;1;1;60;52;1;211.82805635;52;1;8412;1;2;2;12;1;;1;;2;2;2;2;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;2500000;2500000;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;2500000;1;;3;;3;2;12;20;2;;20;;;;10;1;;1;;1;1;2;7;1;2;1;1;12;1;;1;;1;6;4;1000000;1;1;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;8;15;2;1;3500000;84;8412;2161
20240311;03;2024;7721676;1;1;1;60;52;1;211.82805635;52;1;3110;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;;;1;1600000;1;0;800000;0;0;0;;;;;;;;;;;;;;;;;;2;;;2;;800000;1;;3;;5;2;12;70;;;30;6;;2;1;1;;4;;2;;;;2;2;1;24;36;4;;2;;1;18;4;300000;1;4;1;20;2;1;1;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;14;;5;1;1100000;31;3110;7522
20240311;03;2024;7721677;1;4;1;60;52;1;260.82963438;52;1;4921;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1400000;1400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;1;;1;1;12;50;;;50;;;;1;4;;2;;2;;;;2;2;1;3;12;1;;1;;2;;;;;;1;8;2;1;1;2;1;1;1;2;2;1;2;2;2;1;1;2;2;2;2;2;11;30;8;1;500000;49;4921;8321
20240311;03;2024;7721679;1;1;1;60;52;1;126.24412454;52;1;8121;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;;260000;260000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;260000;1;;3;;5;1;12;15;2;;15;;;;1;2;;2;;2;;;;2;2;1;99;144;1;;2;;1;12;4;120000;1;2;2;;;;1;2;1;2;2;2;2;1;2;2;1;1;1;2;1;2;2;1;3;60;8;1;380000;81;8121;9112
20240311;03;2024;7721680;1;3;1;60;52;1;156.73786047;52;1;4921;1;1;;;1;;2;;2;2;2;2;12;1;;1;1;2;9;1;2;900000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;16;7;TRABAJO POR DIAS (TURNOS ASIGNADOS);;3;4;;2;;2;;;;2;2;1;2;6;1;;1;;2;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;1;1;1;1;1;2;2;1;3;20;8;1;900000;49;4921;8323
20240311;03;2024;7721681;1;1;1;60;52;1;100.87050302;52;1;4771;1;2;1;;1;;1;;1;1;1;1;156;1;;1;1;1;1;1;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;160000;2;2;;;2;;;2;;;1;700000;1;1;1160000;2;;1;580000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;7;7;;1;;1;2;1;23;1;1;1;0;36;1;;9;;1;12;4;1500000;1;1;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;8;1;3500000;47;4771;5223
20240311;03;2024;7721682;1;1;1;60;52;1;116.68728568;52;1;4111;1;1;;;1;;1;;2;2;2;2;6;1;;2;2;2;2;1;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;50;;;50;;;;4;9;;4;;2;;;;2;2;1;0;3;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;2;1;11;50;9;1;1200000;41;4111;9313
20240311;03;2024;7721682;1;2;1;60;52;1;116.68728568;52;1;4111;1;1;;;1;;1;;2;2;2;2;6;1;;2;2;2;2;1;2;960000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;50;;;50;;;;4;9;;2;;2;;;;2;2;1;2;1;1;;1;;2;;;;;;2;;;;1;2;1;1;1;2;2;1;1;2;1;1;1;2;1;2;2;2;11;50;9;1;960000;41;4111;9313
20240311;03;2024;7721683;1;1;1;60;52;1;105.10244786;52;1;8551;1;2;1;;1;;1;;2;2;2;2;96;1;;1;1;1;1;5;1;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;36;2;;36;;;;9;7;;3;;2;;;;2;2;1;0;120;1;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;2;2;20;2;1;1800000;85;8551;1212
20240311;03;2024;7721685;1;1;1;60;52;1;174.80748655;52;1;4631;1;2;1;;1;;1;;1;2;1;1;60;1;;1;1;1;1;3;1;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;169000;2;1;45000;2;2;;;2;;;2;;;1;550000;2;;1;550000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;0;3;;;5;7;;1;;1;1;1;5;1;1;1;12;24;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;8;1;1300000;46;4631;5230
20240311;03;2024;7721686;1;1;1;60;52;1;176.27092393;52;1;6910;1;2;1;;1;;1;;1;2;1;1;96;1;;2;1;1;1;1;2;1358000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;1160000;2;;1;675000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;6;7;;1;;1;1;1;30;1;1;1;0;42;1;;8;;2;;;;;;2;;;;1;1;1;1;1;2;2;1;2;2;2;1;1;1;1;2;2;2;3;30;1;1;1358000;69;6910;4311
