PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P3373;P3373S1;P3373S2;P3373S3;P3373S3A1;P3373S3A2;P3374;P3374S1;P3374S2;P3374S3;P3375S1;P3376;P3377;P3378;P3378S1;P3379;P3380;P3381;P3382;P3382S1;P3382S2;P3382S3;P3383;P3384;P3384S1;P3384S2;P3384S3;P3385;P3386;P3386S1;P3375
20241251;12;2024;8054623;1;1;1;94;44;1;99.751685168;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054623;1;2;1;94;44;1;99.751685168;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054624;1;1;1;94;44;1;142.72335134;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054624;1;2;1;94;44;1;142.72335134;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;1;.;.;.;;;;
20241251;12;2024;8054625;1;1;1;94;44;1;96.456582025;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054625;1;2;1;94;44;1;96.456582025;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054627;1;1;1;94;44;1;147.73023236;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054627;1;2;1;94;44;1;147.73023236;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054627;1;3;1;94;44;1;147.73023236;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054627;1;4;1;94;44;1;147.73023236;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054628;1;1;1;94;44;1;71.241600993;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054628;1;2;1;94;44;1;71.241600993;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054628;1;3;1;94;44;1;71.241600993;44;2;47;47001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054628;1;4;1;94;44;1;71.241600993;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054629;1;1;1;94;44;1;81.372126109;44;2;47;47555;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054629;1;2;1;94;44;1;81.372126109;44;2;47;47001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054629;1;3;1;94;44;1;81.372126109;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054630;1;1;1;94;44;1;137.25339152;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054630;1;2;1;94;44;1;137.25339152;44;2;44;44090;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054630;1;3;1;94;44;1;137.25339152;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054631;1;1;1;94;44;1;137.25339152;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054631;1;2;1;94;44;1;137.25339152;44;2;47;47001;.;;;1;;;;;2;;;;;;;3;11;11001;.;1;2;.;.;.;1;;;
20241251;12;2024;8054631;1;3;1;94;44;1;137.25339152;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;1;.;.;.;;;;
20241251;12;2024;8054632;1;1;1;94;44;1;209.60882407;44;2;20;20001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054632;1;2;1;94;44;1;209.60882407;44;2;44;44430;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054632;1;3;1;94;44;1;209.60882407;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054632;1;4;1;94;44;1;209.60882407;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054632;1;5;1;94;44;1;209.60882407;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054633;1;1;1;94;44;1;108.39594032;44;3;.;.;862;2017;6;3;862;;;60;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241251;12;2024;8054634;1;1;1;94;44;1;180.92204595;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054634;1;2;1;94;44;1;180.92204595;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054634;1;3;1;94;44;1;180.92204595;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054636;1;1;1;94;44;1;193.39660658;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054636;1;2;1;94;44;1;193.39660658;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054639;1;1;1;94;44;1;80.799824553;44;2;08;08758;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054639;1;2;1;94;44;1;80.799824553;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054641;1;1;1;94;44;1;145.46297893;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054641;1;2;1;94;44;1;145.46297893;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054641;1;3;1;94;44;1;145.46297893;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054641;1;4;1;94;44;1;145.46297893;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054641;1;5;1;94;44;1;145.46297893;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054641;1;6;1;94;44;1;145.46297893;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054641;1;7;1;94;44;1;145.46297893;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054641;1;8;1;94;44;1;145.46297893;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054642;1;1;1;94;44;1;88.115935778;44;2;44;44847;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054642;1;2;1;94;44;1;88.115935778;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054642;1;3;1;94;44;1;88.115935778;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054642;1;4;1;94;44;1;88.115935778;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054643;1;1;1;94;44;1;109.35580793;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054643;1;2;1;94;44;1;109.35580793;44;3;.;.;862;2019;12;3;862;;;60;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241251;12;2024;8054643;1;3;1;94;44;1;109.35580793;44;3;.;.;862;2019;12;3;862;;;60;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241251;12;2024;8054643;1;4;1;94;44;1;109.35580793;44;3;.;.;862;2018;4;3;862;;;60;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241251;12;2024;8054643;1;5;1;94;44;1;109.35580793;44;3;.;.;862;2019;9;3;862;;;60;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241251;12;2024;8054643;1;6;1;94;44;1;109.35580793;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054644;1;1;1;94;44;1;62.024793089;44;2;44;44279;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054644;1;2;1;94;44;1;62.024793089;44;2;13;13244;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054644;1;3;1;94;44;1;62.024793089;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054645;1;1;1;94;44;1;47.139295298;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054645;1;2;1;94;44;1;47.139295298;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054645;1;3;1;94;44;1;47.139295298;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054645;1;4;1;94;44;1;47.139295298;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054646;1;1;1;94;44;1;121.42337267;44;2;05;05495;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054646;1;2;1;94;44;1;121.42337267;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054646;1;3;1;94;44;1;121.42337267;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054646;1;4;1;94;44;1;121.42337267;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054646;1;5;1;94;44;1;121.42337267;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;1;.;.;.;;;;
20241251;12;2024;8054647;1;1;1;94;44;1;135.22498761;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054648;1;1;1;94;44;1;47.139295298;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054648;1;2;1;94;44;1;47.139295298;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054649;1;1;1;94;44;1;96.959789464;44;2;44;44090;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054649;1;2;1;94;44;1;96.959789464;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054650;1;1;1;94;44;1;78.967220373;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054650;1;2;1;94;44;1;78.967220373;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054653;1;1;1;94;44;1;109.72685369;44;2;44;44090;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054653;1;2;1;94;44;1;109.72685369;44;2;44;44090;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054654;1;1;1;94;44;1;58.924119122;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054654;1;2;1;94;44;1;58.924119122;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054654;1;3;1;94;44;1;58.924119122;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054654;1;4;1;94;44;1;58.924119122;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054655;1;1;1;94;44;1;136.99572631;44;2;15;15759;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054656;1;1;1;94;44;1;109.72685369;44;2;20;20175;.;;;1;;;;;2;;;;;;;3;44;44847;.;1;2;.;.;.;1;;;
20241251;12;2024;8054656;1;2;1;94;44;1;109.72685369;44;2;47;47288;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054657;1;1;1;94;44;1;164.86857987;44;3;.;.;862;2019;1;3;862;;;60;;;;;;;;3;11;11001;.;1;2;.;.;.;1;;;1
20241251;12;2024;8054657;1;2;1;94;44;1;164.86857987;44;3;.;.;862;2019;1;3;862;;;60;;;;;;;;3;11;11001;.;1;2;.;.;.;1;;;1
20241251;12;2024;8054657;1;3;1;94;44;1;164.86857987;44;3;.;.;862;2019;1;3;862;;;60;;;;;;;;3;11;11001;.;1;2;.;.;.;1;;;1
20241251;12;2024;8054657;1;4;1;94;44;1;164.86857987;44;2;11;11001;.;;;1;;;;;2;;;;;;;3;11;11001;.;1;2;.;.;.;1;;;
20241251;12;2024;8054658;1;1;1;94;44;1;92.910805991;44;2;05;05042;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054659;1;1;1;94;44;1;92.910805991;44;3;.;.;862;2019;1;3;862;;;60;;;;;;;;2;.;.;.;1;2;.;.;.;1;;;1
20241251;12;2024;8054660;1;1;1;94;44;1;62.7661754;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054660;1;2;1;94;44;1;62.7661754;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054661;1;1;1;94;44;1;126.54290138;44;2;05;05495;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054661;1;2;1;94;44;1;126.54290138;44;2;44;44430;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054661;1;3;1;94;44;1;126.54290138;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054662;1;1;1;94;44;1;79.640534331;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054664;1;1;1;94;44;1;161.71953645;44;2;44;44430;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054665;1;1;1;94;44;1;136.99572631;44;2;47;47288;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054666;1;1;1;94;44;1;58.924119122;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054666;1;2;1;94;44;1;58.924119122;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054667;1;1;1;94;44;1;58.924119122;44;2;20;20001;.;;;1;;;;;2;;;;;;;3;20;20001;.;1;2;.;.;.;1;;;
20241251;12;2024;8054667;1;2;1;94;44;1;58.924119122;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054667;1;3;1;94;44;1;58.924119122;44;2;54;54498;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054667;1;4;1;94;44;1;58.924119122;44;2;20;20001;.;;;1;;;;;2;;;;;;;3;20;20001;.;1;3;20;20001;.;1;8;;
20241251;12;2024;8054668;1;1;1;94;44;1;162.95995734;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054668;1;2;1;94;44;1;162.95995734;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054668;1;3;1;94;44;1;162.95995734;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054668;1;4;1;94;44;1;162.95995734;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054668;1;5;1;94;44;1;162.95995734;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054669;1;1;1;94;44;1;98.899229967;44;2;05;05001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054669;1;2;1;94;44;1;98.899229967;44;2;23;23855;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054669;1;3;1;94;44;1;98.899229967;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054669;1;4;1;94;44;1;98.899229967;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054669;1;5;1;94;44;1;98.899229967;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054670;1;1;1;94;44;1;88.244371534;44;2;47;47555;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054670;1;2;1;94;44;1;88.244371534;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054670;1;3;1;94;44;1;88.244371534;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054670;1;4;1;94;44;1;88.244371534;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054672;1;1;1;94;44;1;188.45747542;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054672;1;2;1;94;44;1;188.45747542;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054673;1;1;1;94;44;1;92.910805991;44;2;68;68001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054674;1;1;1;94;44;1;89.279888555;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054674;1;2;1;94;44;1;89.279888555;44;2;44;44078;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054678;1;1;1;94;44;1;137.10352908;44;2;20;20013;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054678;1;2;1;94;44;1;137.10352908;44;2;08;08001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054678;1;3;1;94;44;1;137.10352908;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054678;1;4;1;94;44;1;137.10352908;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054678;1;5;1;94;44;1;137.10352908;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054678;1;6;1;94;44;1;137.10352908;44;1;.;.;.;;;1;;;;;2;;;;;;;1;.;.;.;;2;.;.;.;1;;;
20241251;12;2024;8054679;1;1;1;94;44;1;96.456582025;44;2;23;23807;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054679;1;2;1;94;44;1;96.456582025;44;2;23;23807;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054680;1;1;1;94;44;1;102.74036472;44;2;13;13244;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054680;1;2;1;94;44;1;102.74036472;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054680;1;3;1;94;44;1;102.74036472;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054680;1;4;1;94;44;1;102.74036472;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054680;1;5;1;94;44;1;102.74036472;44;2;47;47001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054681;1;1;1;94;44;1;64.304388017;44;2;44;44560;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054681;1;2;1;94;44;1;64.304388017;44;2;44;44560;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054682;1;1;1;94;44;1;53.093689554;44;2;44;44001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054683;1;1;1;94;44;1;112.42915048;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054683;1;2;1;94;44;1;112.42915048;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054683;1;3;1;94;44;1;112.42915048;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054683;1;4;1;94;44;1;112.42915048;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054683;1;5;1;94;44;1;112.42915048;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054683;1;6;1;94;44;1;112.42915048;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054683;1;7;1;94;44;1;112.42915048;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054683;1;8;1;94;44;1;112.42915048;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054684;1;1;1;94;44;1;77.530991361;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054684;1;2;1;94;44;1;77.530991361;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054684;1;3;1;94;44;1;77.530991361;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054686;1;1;1;94;44;1;82.040128172;44;2;23;23001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054686;1;2;1;94;44;1;82.040128172;44;2;23;23001;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054687;1;1;1;94;44;1;83.605795954;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054687;1;2;1;94;44;1;83.605795954;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054687;1;3;1;94;44;1;83.605795954;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054688;1;1;1;94;44;1;109.59658105;44;2;44;44090;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054689;1;1;1;94;44;1;46.466809144;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054689;1;2;1;94;44;1;46.466809144;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054689;1;3;1;94;44;1;46.466809144;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054689;1;4;1;94;44;1;46.466809144;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054689;1;5;1;94;44;1;46.466809144;44;2;23;23555;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054690;1;1;1;94;44;1;72.232253127;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054690;1;2;1;94;44;1;72.232253127;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054690;1;3;1;94;44;1;72.232253127;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054691;1;1;1;94;44;1;73.15123579;44;2;44;44847;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054691;1;2;1;94;44;1;73.15123579;44;2;44;44430;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054692;1;1;1;94;44;1;87.781482948;44;2;44;44430;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054692;1;2;1;94;44;1;87.781482948;44;2;44;44430;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054693;1;1;1;94;44;1;162.3050765;44;3;.;.;862;2020;10;3;862;;;60;;;;;;;;4;.;.;862;;2;.;.;.;1;;;1
20241251;12;2024;8054693;1;2;1;94;44;1;162.3050765;44;3;.;.;862;2024;10;3;862;;;60;;;;;;;;4;.;.;862;;4;.;.;862;;3;;1
20241251;12;2024;8054694;1;1;1;94;44;1;92.910805991;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
20241251;12;2024;8054695;1;1;1;94;44;1;160.34106246;44;1;.;.;.;;;1;;;;;2;;;;;;;2;.;.;.;1;2;.;.;.;1;;;
