PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3051S1;P3052;P3052S1;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3366;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20240414;04;2024;7742343;1;3;1;60;13;1;349.17251569;13;1;8891;1;2;2;12;1;;1;;1;2;1;1;36;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;650000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;6;7;;1;;1;1;1;6;1;1;1;1;24;1;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;10;8;1;1300000;88;8891;2341
20240414;04;2024;7742343;1;4;1;60;13;1;349.17251569;13;1;5320;1;2;1;;1;;1;;1;2;1;1;72;1;;1;1;1;1;1;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;1;45000;2;2;;;2;;;2;;;1;650000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;8;7;;1;;1;1;1;7;1;1;1;2;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;15;8;1;1300000;53;5320;4110
20240414;04;2024;7742344;1;1;1;60;13;1;459.76143029;13;1;4719;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;600000;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;;1;;6;1;12;40;;;40;;;;1;1;;2;;2;;;;2;2;1;24;60;1;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;2;14;;3;1;600000;47;4719;5223
20240414;04;2024;7742344;1;3;1;60;13;1;459.76143029;13;1;6499;1;1;;;1;;1;;2;2;2;2;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;;1400000;1400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1400000;1;;3;;3;1;12;36;2;;36;;;;3;5;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;2;2;2;2;2;2;14;;2;1;1400000;64;6499;4214
20240414;04;2024;7742344;1;5;1;60;13;1;459.76143029;13;1;6499;1;1;;;1;;1;;2;2;2;2;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;;1400000;1400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1400000;1;;3;;4;1;12;36;2;;36;;;;3;5;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;1;1;1;14;;2;1;1400000;64;6499;4214
20240414;04;2024;7742345;1;1;1;60;13;1;637.09350757;13;1;5619;2;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;98;98;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;1;;1;1;12;10;1;;10;;;;1;1;;2;;2;;;;2;2;1;12;17;1;;1;;2;;;;;;1;30;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;2;1;2;2;1;14;;3;1;;56;5619;5246
20240414;04;2024;7742346;1;1;1;60;13;1;264.99937729;13;1;4741;2;;;;;;;;;;;;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1500000;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;1;2;12;40;;;40;;;;1;7;;2;;2;;;;2;2;1;0;120;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;60;3;1;1500000;47;4741;5223
20240414;04;2024;7742346;1;3;1;60;13;1;264.99937729;13;1;8692;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;;99;99;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;1;2;12;40;;;40;;;;1;7;;2;;2;;;;2;2;1;0;36;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;15;2;1;;86;8692;2264
20240414;04;2024;7742346;1;5;1;60;13;1;264.99937729;13;1;4112;1;2;2;12;1;;1;;1;2;1;1;3;1;;1;1;1;1;2;2;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;8;9;;1;;1;1;1;98;1;2;1;0;120;4;;11;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;1;;41;4112;9313
20240414;04;2024;7742347;1;1;1;60;13;1;630.20850857;13;1;4645;1;2;1;;1;;1;;1;2;1;1;36;1;;1;1;1;1;2;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;1200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;8;4;;1;;1;2;1;15;1;1;1;2;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;30;3;1;1600000;46;4645;9621
20240414;04;2024;7742347;1;2;1;60;13;1;630.20850857;13;1;9700;1;1;;;1;;1;;2;2;2;2;168;3;;2;2;2;2;1;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;1;2;;3;;2;;;;2;2;1;1;132;3;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;60;3;1;800000;97;9700;9111
20240414;04;2024;7742348;1;2;1;60;13;1;407.74265769;13;1;8513;1;2;1;;1;;1;;1;2;1;1;168;1;;1;1;1;1;1;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;5;7;;1;;1;1;1;14;1;1;1;12;72;3;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;15;3;1;1500000;85;8513;4120
20240414;04;2024;7742349;1;2;1;60;13;1;477.15566683;13;1;9700;1;1;;;1;;1;;2;2;2;2;24;3;;2;2;2;2;1;2;300000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;2;2;;3;;2;;;;2;2;1;12;60;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;30;3;1;300000;97;9700;9111
20240414;04;2024;7742350;1;2;1;60;13;1;633.00069832;13;1;9700;1;1;;;1;;1;;2;2;2;2;1;3;;2;2;2;2;1;2;700000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;72;;;72;;;;1;1;;2;;2;;;;2;2;1;99;12;3;;3;;1;10;4;100000;1;1;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;14;;3;1;800000;97;9700;9111
20240414;04;2024;7742351;1;1;1;60;13;1;703.33435486;13;1;4520;1;1;;;1;;2;;2;2;2;2;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;3;3;6;;;;600000;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;;3;;1;2;12;40;;;40;;;;2;7;;5;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;1;1;2;2;1;2;2;1;3;15;8;1;600000;45;4520;9122
20240414;04;2024;7742352;1;1;1;60;13;1;427.21444992;13;1;5619;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;700000;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;;3;;3;2;12;72;;;72;;;;1;1;;2;;2;;;;2;2;1;0;48;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;5;1;400000;56;5619;7514
20240414;04;2024;7742352;1;2;1;60;13;1;427.21444992;13;1;3830;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;400000;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;350000;1;;3;;3;2;12;30;2;;30;;;;1;6;;2;;2;;;;2;2;1;0;60;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;10;5;1;350000;38;3830;9611
20240414;04;2024;7742352;1;4;1;60;13;1;427.21444992;13;1;5224;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;;800000;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;;3;;3;2;12;40;;;40;;;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;20;5;1;700000;52;5224;9333
20240414;04;2024;7742353;1;1;1;60;13;1;605.41319631;13;1;4921;2;;;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1800000;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;3;;1;1;6;48;;;48;;;;1;4;;2;;2;;;;2;2;1;1;12;1;;7;;2;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;3;5;5;1;1000000;49;4921;8323
20240414;04;2024;7742354;1;1;1;60;13;1;611.80210977;13;1;4789;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1200000;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;1;2;12;40;;;40;;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;5;1;800000;47;4789;9520
20240414;04;2024;7742355;1;1;1;60;13;1;560.79549942;13;1;9700;1;1;;;1;;1;;2;2;2;2;36;3;;2;2;2;2;1;2;480000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;2;;30;;;;1;2;;2;;2;;;;2;2;1;6;18;1;;7;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;40;5;1;480000;97;9700;9111
20240414;04;2024;7742355;1;2;1;60;13;1;560.79549942;13;1;4921;2;;;;;;;;;;;;30;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1200000;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;1;2;12;40;;;40;;;;1;4;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;14;;5;1;800000;49;4921;8321
20240414;04;2024;7742356;1;2;1;60;13;1;559.56789596;13;1;5223;1;2;2;12;2;3;1;8010;1;2;1;1;8;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;1;45000;2;2;;;2;;;2;;;1;500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;48;;;;10;7;;1;;1;1;1;2;1;1;1;2;12;1;;7;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;5;40;1;1;1300000;52;5223;5414
20240414;04;2024;7742357;1;1;1;60;13;1;643.84925748;13;1;4729;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;150000;150000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;60000;1;;3;;5;2;12;40;;;40;;;;1;1;;2;;2;;;;2;2;1;98;240;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;2;2;1;2;2;1;14;;3;1;60000;47;4729;5221
20240414;04;2024;7742359;1;2;1;60;13;1;599.12907048;13;1;3311;1;2;2;12;1;;1;;1;2;1;1;84;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162500;2;2;;;2;;;2;;;2;;;1;1160000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;6;7;;1;;1;1;1;25;1;1;1;5;36;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;10;3;1;1300000;33;3311;7212
20240414;04;2024;7742360;1;1;1;60;13;1;349.79816804;13;1;2229;1;2;1;;1;;1;;1;2;1;1;300;1;;1;1;1;1;1;2;3000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;10;7;;1;;1;1;1;25;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;6;20;3;1;3000000;22;2229;5222
20240414;04;2024;7742360;1;2;1;60;13;1;349.79816804;13;1;2100;1;2;1;;1;;1;;1;2;1;1;12;1;;1;1;1;1;1;2;2800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;10;7;;1;;1;1;1;20;1;1;1;0;60;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;6;30;3;1;2800000;21;2100;2433
20240414;04;2024;7742363;1;1;1;60;13;1;646.57557898;13;1;6499;1;1;;;1;;1;;2;2;2;2;12;1;;1;1;1;2;1;1;1300000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;;2;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;2;2;1;1300000;64;6499;1420
20240414;04;2024;7742363;1;2;1;60;13;1;646.57557898;13;1;2013;1;2;1;;2;1;1;7820;1;2;1;1;36;1;;1;1;1;1;1;1;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;1;52000;2;2;;;2;;;2;;;1;650000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;10;7;;1;;1;2;1;14;1;1;1;1;120;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;2;2;2;2;2;2;2;20;1;1;1300000;20;2013;8344
20240414;04;2024;7742365;1;1;1;60;13;1;296.90848027;13;1;4321;2;;;;;;;;;;;;11;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1800000;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;900000;1;;3;;1;1;12;40;;;40;;;;1;2;;2;;2;;;;2;2;1;0;3;1;;3;;2;;;;;;1;8;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;2;1;2;2;1;2;50;8;1;900000;43;4321;3113
20240414;04;2024;7742365;1;2;1;60;13;1;296.90848027;13;1;9700;1;1;;;1;;2;;2;2;2;2;1;3;;2;2;2;2;1;2;160000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;24;1;;24;;;;2;2;;2;;2;;;;2;2;1;36;6;3;;1;;2;;;;;;1;24;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;60;3;1;160000;97;9700;9111
20240414;04;2024;7742365;1;3;1;60;13;1;296.90848027;13;1;4210;1;2;2;98;1;;1;;1;2;1;1;3;1;;1;1;1;1;1;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;160000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;7;9;;1;;1;1;1;2;1;9;1;0;3;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;2;40;3;1;1300000;42;4210;9312
20240414;04;2024;7742366;1;2;1;60;13;1;693.22935942;13;1;5511;1;2;2;12;2;1;1;4322;1;2;1;1;36;1;;1;1;1;1;2;2;2200000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;2200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;8;7;;1;;1;1;1;98;1;1;1;0;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;45;1;1;2200000;55;5511;3113
20240414;04;2024;7742367;1;2;1;60;13;1;471.6983441;13;1;4792;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;4;4;5;;;;98;98;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;9;;;;;;;1;;3;;1;1;12;24;2;;24;;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;;47;4792;3322
20240414;04;2024;7742367;1;3;1;60;13;1;471.6983441;13;1;2511;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;98;98;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;3;2;12;48;;;48;;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;40;3;1;;25;2511;7212
20240414;04;2024;7742368;1;1;1;60;13;1;512.51226889;13;1;5619;2;;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;10000;10000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;10000;1;;3;;1;2;12;2;1;;2;;;;1;1;;3;;2;;;;2;2;1;1;24;4;;2;;2;;;;;;1;46;1;1;1;1;1;2;1;2;2;2;2;2;1;1;2;2;1;2;2;1;14;;3;1;10000;56;5619;5223
20240414;04;2024;7742369;1;1;1;60;13;1;437.92738351;13;1;5619;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;200000;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;;3;;1;1;12;84;;;84;;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;60;8;1;200000;56;5619;5212
20240414;04;2024;7742370;1;1;1;60;13;1;329.86452638;13;1;1410;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;700000;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;;3;;3;2;12;30;2;;30;;;;1;1;;1;;2;;;;2;2;1;0;120;1;;9;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;700000;14;1410;7531
20240414;04;2024;7742370;1;2;1;60;13;1;329.86452638;13;1;8691;1;2;2;12;1;;1;;1;2;1;1;4;1;;1;1;1;1;2;1;2600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;48;;;48;;;;9;7;;1;;1;1;1;2;1;1;1;6;2;1;;7;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;5;30;1;1;2600000;86;8691;1342
20240414;04;2024;7742371;1;3;1;60;13;1;299.83677549;13;1;8621;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;2;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;1100000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;6;7;;1;;1;1;1;4;1;1;1;2;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;5;3;1;1500000;86;8621;3412
20240414;04;2024;7742373;1;2;1;60;13;1;282.19179577;13;1;5611;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;2;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;1100000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;10;7;;1;;1;1;1;2;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;1;1500000;56;5611;5120
20240414;04;2024;7742373;1;3;1;60;13;1;282.19179577;13;1;5611;1;2;1;;1;;1;;1;2;1;1;48;1;;1;1;1;1;2;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;1100000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;10;7;;1;;1;1;1;4;1;1;1;1;24;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;15;3;1;1500000;56;5611;5120
20240414;04;2024;7742374;1;2;1;60;13;1;343.60166454;13;1;9602;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;1800000;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1800000;1;;3;;3;2;12;48;;;48;;;;1;2;;2;;2;;;;2;2;1;2;36;1;;7;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;20;5;1;1800000;96;9602;5141
