PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P3076S1;P3076S1A1;P3076S1A2;P3076S2;P3076S2A1;P3076S2A2;P3076S3;P3076S3A1;P3076S3A2;P3077S1;P3077S1A1;P3077S1A2;P3077S2;P3077S2A1;P3077S2A2;P3077S3;P3077S3A1;P3077S3A2;P3078S1;P3078S1A1;P3078S1A2;P3078S2;P3078S2A1;P3078S2A2;P3078S3;P3078S3A1;P3078S3A2;P3079S1;P3079S1A1;P3079S1A2;P3079S2;P3079S2A1;P3079S2A2;P3079S3;P3079S3A1;P3079S3A2;P3081S1;P3081S1A1;P3081S1A2;P3081S2;P3081S2A1;P3081S2A2;P3081S3;P3081S3A1;P3081S3A2;P3082S1;P3082S1A1;P3082S1A2;P3082S2;P3082S2A1;P3082S2A2;P3082S3;P3082S3A1;P3082S3A2;P3083;P3083S1;P3084S2;P3085;P3086;P3086S1;P3087;P3087S1;P3088;P3089;P3089S1;P3089S2;P3089S3;P3091;P3091S1;P3091S2;P3092;P3092S1;P3092S2;P3093;P3093S1;P3093S2;P3094;P3094S1;P3094S2;P3094S3;P3095;P3095S1;P3095S2;P3095S3;P3096;P3096S1;P3096S2;P3096S3;P3097;P3097S1;P3097S2;P3098;P3098S1;P3098S2;P3099;P3099S1;P3099S2;P3101;P3101S1;P3101S2
20241148;11;2024;8026346;1;2;1;80;;2;553.03701576;73;1;7;2;2;;;2;;;1;3;1;2;;;2;;;1;3;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;2;;;2;;;2;;;;2;;;;2;;;;2;;;2;;;2;;;2;;
20241148;11;2024;8026347;1;1;1;80;;2;523.11571297;73;2;;;2;;;2;;;2;;;2;;;2;;;1;2;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;2;;;2;;;2;;;;1;5;1;150000;2;;;;1;3;1;2;;;2;;;1;3;1
20241148;11;2024;8026347;1;2;1;80;;2;523.11571297;73;1;7;3;2;;;2;;;1;4;1;2;;;2;;;1;2;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;2;;;2;;;2;;;;2;;;;2;;;;2;;;2;;;2;;;2;;
20241148;11;2024;8026348;1;1;1;80;;2;588.20904471;73;1;7;2;2;;;2;;;1;3;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;2;;;2;;;2;;;;2;;;;2;;;;2;;;2;;;2;;;2;;
20241148;11;2024;8026348;1;2;1;80;;2;588.20904471;73;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;2;;;2;;;2;;;;2;;;;2;;;;2;;;2;;;2;;;2;;
20241148;11;2024;8026349;1;1;1;80;;2;563.64816273;73;1;7;2;2;;;2;;;1;1;2;2;;;2;;;1;3;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;2;;;2;;;2;;;;2;;;;2;;;;2;;;2;;;2;;;2;;
20241148;11;2024;8026350;1;1;1;80;;2;523.11571297;73;1;7;2;2;;;2;;;1;7;1;2;;;2;;;1;5;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;2;;;2;;;2;;;;2;;;;2;;;;1;2;1;2;;;2;;;2;;
20241148;11;2024;8026350;1;2;1;80;;2;523.11571297;73;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;2;;;2;;;2;;;;2;;;;2;;;;1;3;1;2;;;2;;;2;;
20241148;11;2024;8026351;1;1;1;80;;1;203.71736481;66;1;7;2;2;;;2;;;1;1;3;2;;;2;;;1;4;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026352;1;1;1;80;;1;188.88533393;66;1;5;2;2;;;2;;;1;1;1;2;;;2;;;1;5;2;2;;;1;5;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026352;1;2;1;80;;1;188.88533393;66;2;;;2;;;2;;;1;1;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026352;1;3;1;80;;1;188.88533393;66;1;2;2;2;;;2;;;1;2;2;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026353;1;1;1;80;;1;295.95541287;66;1;7;2;2;;;2;;;1;2;3;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026353;1;2;1;80;;1;295.95541287;66;1;3;2;2;;;2;;;1;2;3;2;;;2;;;1;4;2;2;;;2;;;1;7;12;2;;;2;;;1;7;12;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026354;1;1;1;80;;1;534.07046028;66;1;7;3;2;;;2;;;1;2;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026354;1;2;1;80;;1;534.07046028;66;1;2;1;2;;;2;;;1;1;1;2;;;2;;;1;2;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026355;1;1;1;80;;1;379.46813199;66;1;7;2;2;;;2;;;1;3;2;2;;;2;;;1;5;3;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026356;1;1;1;80;;1;581.36509707;66;1;7;2;2;;;2;;;1;2;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026356;1;2;1;80;;1;581.36509707;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026356;1;3;1;80;;1;581.36509707;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026357;1;1;1;80;;1;381.97005902;66;1;4;2;2;;;2;;;1;1;1;2;;;2;;;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026358;1;1;1;80;;1;365.44653286;66;1;7;2;2;;;2;;;1;3;2;2;;;2;;;1;6;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026358;1;2;1;80;;1;365.44653286;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026359;1;1;1;80;;1;696.00787619;66;1;7;2;2;;;2;;;1;4;1;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026359;1;2;1;80;;1;696.00787619;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026360;1;1;1;80;;1;327.29082374;66;1;7;3;2;;;2;;;1;2;2;2;;;2;;;1;2;3;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026360;1;2;1;80;;1;327.29082374;66;1;7;1;2;;;2;;;1;1;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026361;1;1;1;80;;1;550.59398644;66;1;2;2;2;;;2;;;1;2;1;2;;;2;;;1;4;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026362;1;1;1;80;;1;335.86764532;66;1;7;1;2;;;2;;;1;3;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026362;1;2;1;80;;1;335.86764532;66;1;7;2;2;;;2;;;1;2;1;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026363;1;1;1;80;;1;550.59398644;66;1;1;3;2;;;2;;;1;2;2;2;;;2;;;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026364;1;1;1;80;;1;681.98627705;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026364;1;2;1;80;;1;681.98627705;66;1;7;2;2;;;2;;;1;2;1;2;;;2;;;1;5;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;1;7;10;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026364;1;3;1;80;;1;681.98627705;66;1;7;1;2;;;2;;;1;1;2;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;1;2;6;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026367;1;1;1;80;;1;828.56825447;66;1;7;1;2;;;2;;;1;2;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026367;1;2;1;80;;1;828.56825447;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026367;1;3;1;80;;1;828.56825447;66;1;4;1;2;;;2;;;2;;;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026368;1;1;1;80;;1;550.59398644;66;1;7;1;2;;;2;;;1;2;2;2;;;2;;;1;4;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026369;1;1;1;80;;1;788.77558499;66;1;7;3;2;;;2;;;1;2;1;2;;;2;;;1;7;3;2;;;2;;;1;7;10;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026369;1;2;1;80;;1;788.77558499;66;1;2;1;2;;;2;;;2;;;2;;;2;;;1;7;1;2;;;2;;;1;7;4;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026370;1;1;1;80;;1;534.07046028;66;1;7;2;2;;;2;;;1;2;1;2;;;2;;;1;6;3;2;;;2;;;2;;;2;;;2;;;1;7;8;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026370;1;2;1;80;;1;534.07046028;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026371;1;1;1;80;;1;458.82832203;66;1;7;2;2;;;2;;;1;2;1;2;;;2;;;1;5;3;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026372;1;1;1;80;;1;697.52127784;66;1;2;1;2;;;2;;;2;;;2;;;2;;;1;2;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026372;1;2;1;80;;1;697.52127784;66;1;7;3;2;;;2;;;1;3;1;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;1;5;1;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026373;1;1;1;80;;1;279.88970443;66;1;7;2;2;;;2;;;1;2;2;2;;;2;;;1;4;3;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026374;1;1;1;80;;1;439.48662397;66;1;7;3;2;;;2;;;1;2;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;1;7;10;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026374;1;2;1;80;;1;439.48662397;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026375;1;1;1;80;;1;279.88970443;66;1;7;2;2;;;2;;;1;2;1;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026376;1;1;1;80;;1;829.90434109;66;1;6;3;2;;;2;;;1;3;2;2;;;2;;;1;2;1;2;;;2;;;2;;;2;;;2;;;1;7;12;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026376;1;2;1;80;;1;829.90434109;66;1;2;3;2;;;2;;;1;2;2;2;;;2;;;1;2;3;2;;;2;;;1;2;12;2;;;2;;;1;7;12;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026376;1;3;1;80;;1;829.90434109;66;1;3;3;2;;;2;;;1;2;3;2;;;2;;;1;4;5;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026376;1;5;1;80;;1;829.90434109;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026377;1;1;1;80;;1;318.30838251;66;1;7;2;2;;;2;;;1;2;1;2;;;1;2;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026378;1;1;1;80;;1;157.54992306;66;1;5;3;2;;;2;;;1;1;2;2;;;2;;;1;3;3;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026378;1;2;1;80;;1;157.54992306;66;1;2;2;2;;;2;;;1;1;2;2;;;2;;;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026378;1;3;1;80;;1;157.54992306;66;1;2;2;2;;;2;;;1;1;2;2;;;2;;;1;1;2;2;;;2;;;2;;;2;;;2;;;1;7;12;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026380;1;1;1;80;;1;624.99085374;66;1;7;2;2;;;2;;;1;1;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026380;1;2;1;80;;1;624.99085374;66;1;1;1;2;;;2;;;1;1;1;2;;;2;;;1;2;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026380;1;3;1;80;;1;624.99085374;66;1;7;2;2;;;2;;;1;2;1;2;;;2;;;1;4;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026381;1;1;1;80;;1;318.30838251;66;1;7;1;2;;;2;;;2;;;2;;;2;;;1;2;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026382;1;1;1;80;;1;597.09803612;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026382;1;2;1;80;;1;597.09803612;66;1;7;3;2;;;2;;;1;2;1;2;;;2;;;1;6;2;2;;;2;;;2;;;2;;;2;;;1;7;7;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026382;1;3;1;80;;1;597.09803612;66;1;7;3;2;;;2;;;1;3;1;2;;;2;;;1;6;3;2;;;2;;;2;;;2;;;2;;;1;7;4;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026382;1;4;1;80;;1;597.09803612;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026382;1;5;1;80;;1;597.09803612;66;1;7;1;2;;;2;;;1;3;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026383;1;1;1;80;;1;318.30838251;66;1;7;1;2;;;2;;;1;6;1;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026384;1;1;1;80;;1;279.88970443;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026385;1;1;1;80;;1;367.92960626;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026385;1;2;1;80;;1;367.92960626;66;1;7;2;2;;;2;;;1;3;1;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026386;1;1;1;80;;1;260.85751878;66;1;7;3;2;;;2;;;1;2;1;2;;;2;;;1;5;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026386;1;2;1;80;;1;260.85751878;66;1;7;2;2;;;2;;;1;3;1;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026386;1;3;1;80;;1;260.85751878;66;2;;;2;;;2;;;2;;;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026387;1;1;1;80;;1;433.73815768;66;1;7;2;2;;;2;;;1;2;1;2;;;2;;;1;7;1;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026388;1;1;1;80;;1;405.30064018;66;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026388;1;2;1;80;;1;405.30064018;66;1;7;2;2;;;2;;;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026388;1;3;1;80;;1;405.30064018;66;2;;;2;;;2;;;1;1;1;2;;;2;;;1;7;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026389;1;1;1;80;;1;149.27450903;66;1;7;3;2;;;2;;;1;2;1;2;;;2;;;1;6;2;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026390;1;1;1;80;;1;234.39286612;66;1;4;3;2;;;2;;;1;2;3;2;;;2;;;1;2;2;2;;;2;;;2;;;2;;;2;;;1;7;12;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
20241148;11;2024;8026390;1;2;1;80;;1;234.39286612;66;2;;;2;;;2;;;1;2;2;2;;;2;;;1;4;3;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;2;;;;2;;;;;;2;;;2;;;;2;;;;2;;;;;;;2;;;2;;;2;;
